transaction_id,date,store_id,region,city,channel,vendor,basket_id,basket_size,payment_type,product_id,sku,category,quantity,promo_flag,promo_discount_pct,temp_c,is_weekend,product_name,beverage_type,package,size_ml,caffeine_mg,sugar_g,is_sugar_free,is_alcoholic_flag,unit_price,unit_cost,inventory_received_qty,wastage_qty,net_unit_price,sales,cogs,margin
T1429808-3812,2024-05-08,S0048,North,Detroit,InStore,VendorC,1429808,10,MobilePay,V00176,SKU-V00176-ZXD5,Beverages,1,1,5,-11.7,0,Lemonade,Coffee,Bottle,250,158,41,0,0,4.21,2.86,17,0,4.0,4.0,2.86,1.14
T1324606-3813,2024-05-30,S0011,West,San Jose,InStore,VendorA,1324606,3,Credit,V00181,SKU-V00181-X2U4,Beverages,8,0,0,13.4,0,Iced Tea,Soda,Bottle,750,38,26,0,0,1.41,1.03,25,1,1.41,11.28,8.24,3.04
T1552393-3814,2024-01-15,S0052,West,Las Vegas,Online,NationalSupply,1552393,7,Credit,V00052,SKU-V00052-JUNT,Beverages,2,1,10,6.1,0,Cold Brew,Energy,Multi-pack,330,10,0,1,0,5.83,3.25,12,0,5.25,10.5,6.5,4.0
T1696291-3815,2024-11-07,S0050,Central,Kansas City,Pickup,VendorB,1696291,9,Credit,V00185,SKU-V00185-WXBU,Beverages,2,0,0,8.8,0,Tonic Water,Water,Bottle,1000,77,56,0,0,4.14,3.02,19,0,4.14,8.28,6.04,2.24
T1006405-3816,2024-08-14,S0083,North,Minneapolis,Online,NationalSupply,1006405,10,MobilePay,V00075,SKU-V00075-P90V,Beverages,1,0,0,-7.9,0,Orange Soda,Soda,Bottle,1000,99,34,0,0,5.31,3.14,18,1,5.31,5.31,3.14,2.17
T1226121-3817,2024-09-18,S0058,North,Detroit,InStore,VendorB,1226121,5,Debit,V00094,SKU-V00094-A3N3,Beverages,2,1,10,15.8,0,Juice,Water,Can,591,49,39,0,0,8.26,4.23,23,0,7.43,14.86,8.46,6.4
T1722813-3818,2024-12-14,S0062,North,Columbus,InStore,VendorA,1722813,4,Credit,V00067,SKU-V00067-L30Q,Beverages,2,0,0,5.5,1,Cola,Juice,Carton,500,105,34,0,0,2.32,1.31,14,1,2.32,4.64,2.62,2.02
T1702260-3819,2024-04-18,S0078,West,Los Angeles,InStore,RegionalFoods,1702260,5,MobilePay,V00150,SKU-V00150-8CGI,Beverages,2,0,0,14.6,0,Lemonade,Juice,Can,591,48,16,0,0,2.65,1.69,22,0,2.65,5.3,3.38,1.92
T1047116-3820,2024-08-25,S0120,Central,Nashville,Pickup,VendorD,1047116,8,Credit,V00228,SKU-V00228-CNJM,Beverages,3,0,0,10.9,1,Sparkling Water,Water,Bottle,591,8,28,0,0,1.68,0.84,16,0,1.68,5.04,2.52,2.52
T1886788-3821,2024-02-15,S0006,East,Baltimore,Online,VendorD,1886788,4,Credit,V00034,SKU-V00034-546N,Beverages,5,1,5,20.6,0,Still Water,Water,Bottle,2000,73,41,0,0,0.76,0.48,18,0,0.72,3.6,2.4,1.2
T1972455-3822,2024-08-14,S0008,Central,Cleveland,InStore,VendorA,1972455,8,Credit,V00016,SKU-V00016-MFOU,Beverages,4,0,0,20.2,0,Juice,Soda,Bottle,2000,0,15,0,0,9.17,4.76,13,0,9.17,36.68,19.04,17.64
T1210644-3823,2024-05-27,S0082,South,Houston,Delivery,VendorC,1210644,11,Debit,V00167,SKU-V00167-ADQK,Beverages,3,1,15,-3.4,0,Iced Tea,Sports,Bottle,250,0,8,0,0,2.77,1.62,9,0,2.35,7.05,4.86,2.19
T1316813-3824,2024-11-23,S0053,Central,Kansas City,InStore,VendorA,1316813,4,Credit,V00143,SKU-V00143-VAME,Beverages,4,0,0,13.7,1,Sparkling Water,Water,Multi-pack,1000,46,51,0,0,3.98,2.12,11,0,3.98,15.92,8.48,7.44
T1588876-3825,2024-12-09,S0102,East,Baltimore,InStore,RegionalFoods,1588876,7,Credit,V00110,SKU-V00110-NVB1,Beverages,2,0,0,8.2,0,Orange Soda,Water,Can,500,69,0,1,0,5.1,3.81,22,0,5.1,10.2,7.62,2.58
T1748928-3826,2024-11-12,S0031,West,Las Vegas,InStore,VendorD,1748928,5,GiftCard,V00010,SKU-V00010-BJF9,Beverages,2,0,0,-1.3,0,Cola,Water,Bottle,2000,127,27,0,0,6.08,3.26,14,0,6.08,12.16,6.52,5.64
T1642895-3827,2024-06-21,S0102,West,Los Angeles,InStore,VendorB,1642895,16,Debit,V00036,SKU-V00036-33MJ,Beverages,1,0,0,7.9,0,Tonic Water,Soda,Bottle,500,113,0,1,0,5.25,3.26,13,0,5.25,5.25,3.26,1.99
T1267198-3828,2024-10-04,S0007,South,Charlotte,InStore,VendorC,1267198,7,Debit,V00031,SKU-V00031-A3US,Beverages,3,0,0,12.5,0,Latte Bottle,Energy,Can,355,133,30,0,0,9.86,4.95,8,0,9.86,29.58,14.85,14.73
T1383992-3829,2024-08-30,S0117,West,San Diego,InStore,VendorB,1383992,8,Credit,V00053,SKU-V00053-QFCR,Beverages,5,0,0,9.7,0,Sparkling Water,Coffee,Bottle,500,34,41,0,0,1.97,,20,2,1.97,9.85,6.75,3.1
T1968479-3830,2024-10-13,S0017,South,Houston,InStore,VendorA,1968479,6,Credit,V00114,SKU-V00114-JWWS,Beverages,2,1,25,12.0,1,Lemonade,Coffee,Multi-pack,330,24,0,1,0,8.44,6.52,13,1,6.33,12.66,13.04,-0.38
T1516578-3831,2024-02-25,S0015,South,Houston,InStore,VendorC,1516578,8,GiftCard,V00244,SKU-V00244-Y08K,Beverages,2,0,0,3.4,1,Juice,Juice,Bottle,1500,116,27,0,0,2.41,1.7,17,0,2.41,4.82,3.4,1.42
T1798771-3832,2024-05-24,S0114,South,Orlando,InStore,RegionalFoods,1798771,8,Credit,V00218,SKU-V00218-WSJR,Beverages,3,0,0,15.6,0,Iced Tea,Soda,Carton,591,22,42,0,0,8.27,6.28,15,0,8.27,24.81,18.84,5.97
T1589700-3833,2024-02-26,S0005,South,Atlanta,Online,VendorD,1589700,9,Credit,V00178,SKU-V00178-EI4D,Beverages,4,1,30,-3.6,0,Kombucha,Soda,Carton,355,28,9,0,0,4.51,2.69,15,0,3.16,12.64,10.76,1.88
T1122438-3834,2024-04-24,S0112,West,San Diego,InStore,VendorB,1122438,12,Credit,V00185,SKU-V00185-WXBU,Beverages,4,1,30,25.1,0,Tonic Water,Water,Can,250,0,49,0,0,6.94,5.08,18,0,4.86,19.44,20.32,-0.88
T1603156-3835,2024-10-08,S0100,West,Los Angeles,InStore,RegionalFoods,1603156,9,Credit,V00107,SKU-V00107-YPE1,Beverages,2,0,0,-10.7,0,Lemonade,Energy,Bottle,2000,36,44,0,0,8.73,4.52,17,0,8.73,17.46,9.04,8.42
T1677675-3836,2024-08-21,S0076,West,Phoenix,InStore,VendorC,1677675,8,Cash,V00047,SKU-V00047-6OLZ,Beverages,4,0,0,8.0,0,Orange Soda,Water,Can,330,122,14,0,0,7.02,5.27,18,0,7.02,28.08,21.08,7.0
T1378961-3837,2024-10-28,S0007,South,Orlando,InStore,VendorC,1378961,12,MobilePay,V00142,SKU-V00142-X4VP,Beverages,4,1,5,28.3,0,Energy Drink,Juice,Bottle,355,0,24,0,0,6.98,4.49,12,0,6.63,26.52,17.96,8.56
T1127061-3838,2024-11-11,S0054,North, CHICAGO ,Pickup,VendorA,1127061,7,Credit,V00002,SKU-V00002-49GP,Beverages,1,0,0,10.9,0,Lemonade,Energy,Bottle,355,80,0,1,0,6.75,4.08,16,0,6.75,6.75,4.08,2.67
T1173667-3839,2024-10-25,S0066,South,Orlando,InStore,VendorC,1173667,5,GiftCard,V00005,SKU-V00005-LU8J,Beverages,4,0,0,14.0,0,Kombucha,Water,Can,591,55,25,0,0,3.66,2.64,23,0,3.66,14.64,10.56,4.08
T1294149-3840,2024-05-20,S0057,North,Chicago,Online,VendorA,1294149,8,Credit,V00033,SKU-V00033-ZC4B,Beverages,2,1,20,-6.9,0,Juice,Coffee,Can,473,104,40,0,0,6.07,3.21,10,0,4.86,9.72,6.42,3.3
T1721672-3841,2024-06-11,S0009,West,San Jose,InStore,VendorD,1721672,8,Credit,V00090,SKU-V00090-VZYM,Beverages,4,0,0,16.1,0,Juice,Coffee,Can,1000,45,25,0,0,9.0,5.7,18,0,9.0,36.0,22.8,13.2
T1332852-3842,2024-01-18,S0002,East,Baltimore,InStore,VendorC,1332852,5,Debit,V00210,SKU-V00210-XFOL,Beverages,1,0,0,18.8,0,Orange Soda,Sports,Can,250,43,9,0,0,6.06,3.07,13,0,6.06,6.06,3.07,2.99
T1403283-3843,2024-04-19,S0091,South,Dallas,InStore,VendorA,1403283,6,MobilePay,V00057,SKU-V00057-PK2R,Beverages,5,0,0,5.7,0,Iced Tea,Juice,Bottle,500,99,0,1,0,0.75,0.51,25,0,0.75,3.75,2.55,1.2
T1323396-3844,2024-08-27,S0055,North,Columbus,Delivery,VendorA,1323396,6,Debit,V00228,SKU-V00228-CNJM,Beverages,3,0,0,-2.1,0,Cold Brew,Soda,Bottle,250,29,33,0,0,4.26,2.17,17,0,4.26,12.78,6.51,6.27
T1937640-3845,2024-09-11,S0071,West,Los Angeles,Online,VendorC,1937640,7,Credit,V00170,SKU-V00170-J1EN,Beverages,1,1,15,15.3,0,Juice,Juice,Carton,591,52,56,0,0,7.0,4.08,11,1,5.95,5.95,4.08,1.87
T1354858-3846,2024-09-27,S0072,East,Philadelphia,InStore,VendorB,1354858,6,Credit,V00084,SKU-V00084-U9LC,Beverages,2,0,0,1.4,0,Kombucha,Water,Bottle,250,35,0,1,0,7.67,5.75,21,1,7.67,15.34,11.5,3.84
T1029407-3847,2024-10-15,S0077,South,Orlando,InStore,NationalSupply,1029407,8,GiftCard,V00029,SKU-V00029-F1QV,Beverages,4,0,0,18.2,0,Cola,Tea,Can,1000,46,14,0,0,7.18,4.44,16,0,7.18,28.72,17.76,10.96
T1866955-3848,2024-09-08,S0101,North,Milwaukee,Online,RegionalFoods,1866955,5,MobilePay,V00084,SKU-V00084-U9LC,Beverages,1,1,20,10.2,1,Lemonade,Coffee,Bottle,2000,83,0,1,0,2.49,1.86,16,0,1.99,1.99,1.86,0.13
T1048956-3849,2024-11-25,S0010,West,Las Vegas,Pickup,RegionalFoods,1048956,5,Credit,V00216,SKU-V00216-7HSQ,Beverages,2,0,0,21.2,0,Energy Drink,Water,Can,591,0,0,1,0,2.83,1.83,18,0,2.83,5.66,3.66,2.0
T1738564-3850,2024-04-22,S0111,East, baltimore ,Online,VendorC,1738564,8,MobilePay,V00154,SKU-V00154-EEY0,Beverages,2,0,0,-2.9,0,Orange Soda,Soda,Multi-pack,2000,84,15,0,0,2.44,1.69,17,0,2.44,4.88,3.38,1.5
T1421007-3851,2024-02-21,S0009,South,Charlotte,InStore,VendorA,1421007,4,Cash,V00179,SKU-V00179-LTTW,Beverages,6,0,0,12.5,0,Latte Bottle,Juice,Carton,591,14,28,0,0,5.82,3.7,23,1,5.82,34.92,22.2,12.72
T1939886-3852,2024-02-18,S0060,South,Atlanta,Delivery,NationalSupply,1939886,9,MobilePay,V00202,SKU-V00202-OA0K,Beverages,4,1,25,21.7,1,Ginger Ale,Functional,Bottle,355,0,55,0,0,9.78,6.84,15,0,7.33,29.32,27.36,1.96
T1230808-3853,2024-01-28,S0111,North,Milwaukee,InStore,NationalSupply,1230808,9,MobilePay,V00185,SKU-V00185-WXBU,Beverages,3,0,0,8.9,1,Sparkling Water,Soda,Bottle,1000,177,0,1,0,6.29,3.78,8,0,6.29,18.87,11.34,7.53
T1651920-3854,2024-07-01,S0054,North,Chicago,InStore,LocalCoop,1651920,7,Credit,V00177,SKU-V00177-H5SR,Beverages,2,1,15,21.9,0,Orange Soda,Sports,Bottle,355,20,20,0,0,7.78,4.47,19,0,6.61,13.22,8.94,4.28
T1610634-3855,2024-07-01,S0117,East,Pittsburgh,InStore,VendorB,1610634,9,Credit,V00172,SKU-V00172-X1L2,Beverages,1,0,0,18.2,0,Iced Tea,Soda,Multi-pack,355,8,40,0,0,7.58,5.53,11,0,7.58,7.58,5.53,2.05
T1956591-3856,2024-04-30,S0056,South,Orlando,InStore,VendorB,1956591,7,MobilePay,V00150,SKU-V00150-8CGI,Beverages,1,0,0,2.6,0,Cola,Soda,Bottle,473,32,15,0,0,6.48,3.91,10,1,6.48,6.48,3.91,2.57
T1669667-3857,2024-04-02,S0079,South,Atlanta,Online,VendorB,1669667,3,Credit,V00112,SKU-V00112-YTA3,Beverages,3,0,0,7.1,0,Still Water,Soda,Bottle,250,120,4,0,0,6.96,5.21,19,0,6.96,20.88,15.63,5.25
T1154891-3858,2024-01-12,S0085,Central,St. Louis,InStore,LocalCoop,1154891,6,Cash,V00093,SKU-V00093-W44Z,Beverages,5,0,0,18.9,0,Orange Soda,Tea,Can,473,0,23,0,0,7.35,5.06,19,0,7.35,36.75,25.3,11.45
T1908424-3859,2024-06-17,S0091,West,San Diego,InStore,VendorD,1908424,8,Debit,V00164,SKU-V00029-F1QV,Beverages,3,0,0,12.3,0,Ginger Ale,Tea,Carton,500,0,35,0,0,3.34,1.84,19,0,3.34,10.02,5.52,4.5
T1301319-3860,2024-02-13,S0112,South,Charlotte,Delivery,VendorA,1301319,7,MobilePay,V00078,SKU-V00078-G2W7,Beverages,2,0,0,7.5,0,Orange Soda,Functional,Can,500,0,12,0,0,10.17,5.52,14,0,10.17,20.34,11.04,9.3
T1627785-3861,2024-12-01,S0044,East,Philadelphia,Pickup,RegionalFoods,1627785,6,Credit,V00110,SKU-V00110-NVB1,Beverages,3,1,10,-8.8,1,Cold Brew,Energy,Bottle,500,188,16,0,0,10.07,7.46,18,0,9.06,27.18,22.38,4.8
T1532633-3862,2024-12-08,S0071,West,Los Angeles,Online,VendorD,1532633,5,Debit,V00058,SKU-V00058-KXD7,Beverages,2,0,0,-5.3,1,Cola,Sports,Bottle,330,0,29,0,0,0.83,0.6,12,0,0.83,1.66,1.2,0.46
T1481242-3863,2024-05-30,S0008,South,Charlotte,InStore,NationalSupply,1481242,9,Credit,V00105,SKU-V00105-307Q,Beverages,1,0,0,11.2,0,Sparkling Water,Water,Can,473,15,0,1,0,5.36,4.08,13,1,5.36,5.36,4.08,1.28
T1585168-3864,2024-07-29,S0100,East,Pittsburgh,InStore,RegionalFoods,1585168,6,Debit,V00242,SKU-V00242-3XLU,Beverages,2,0,0,20.1,0,Sparkling Water,Coffee,Can,473,0,6,0,0,10.59,6.46,11,0,10.59,21.18,12.92,8.26
T1361736-3865,2024-09-05,S0052,North,Columbus,Pickup,LocalCoop,1361736,9,MobilePay,V00196,SKU-V00196-3ZDQ,Beverages,4,0,0,3.2,0,Kombucha,Soda,Bottle,591,0,0,1,0,2.87,1.48,15,0,2.87,11.48,5.92,5.56
T1671905-3866,2024-12-08,S0010,North,Detroit,Delivery,VendorC,1671905,6,Cash,V00101,SKU-V00101-H1MS,Beverages,2,0,0,13.4,1,Lemonade,Energy,Multi-pack,355,97,8,0,0,,3.27,10,0,6.13,12.26,6.54,5.72
T1636856-3867,2024-02-11,S0101,West,Phoenix,InStore,VendorC,1636856,4,GiftCard,V00064,SKU-V00064-7LQ1,Beverages,2,0,0,14.0,1,Sparkling Water,Soda,Bottle,1500,29,59,0,0,8.32,4.18,17,1,8.32,16.64,8.36,8.28
T1746338-3868,2024-09-26,S0056,North,Minneapolis,Pickup,VendorD,1746338,7,Credit,V00225,SKU-V00225-TWGZ,Beverages,6,1,5,13.3,0,Sports Drink,Soda,Bottle,250,93,0,1,0,2.07,1.54,14,0,1.97,11.82,9.24,2.58
T1856971-3869,2024-09-01,S0025,South,Charlotte,InStore,VendorA,1856971,9,Credit,V00114,SKU-V00114-JWWS,Beverages,6,0,0,20.9,1,Cola,Juice,Carton,355,0,0,1,0,3.56,2.67,20,0,3.56,21.36,16.02,5.34
T1312050-3870,2024-06-25,S0043,South,Charlotte,Online,LocalCoop,1312050,8,Credit,V00205,SKU-V00205-DL18,Beverages,2,1,5,6.6,0,Juice,Tea,Can,591,116,31,0,0,2.29,1.27,7,1,2.18,4.36,2.54,1.82
T1180803-3871,2024-10-12,S0043,South,Dallas,Pickup,VendorA,1180803,8,Credit,V00030,SKU-V00030-YAZM,Beverages,5,0,0,20.5,1,Juice,Soda,Bottle,1000,48,3,0,0,2.35,1.73,21,0,2.35,11.75,8.65,3.1
T1750313-3872,2024-03-29,S0072,North,Chicago,Delivery,VendorB,1750313,10,Debit,V00149,SKU-V00149-DANU,Beverages,5,1,20,18.0,0,Cola,Energy,Can,500,31,8,0,0,7.53,5.71,20,0,6.02,30.1,28.55,1.55
T1476087-3873,2024-01-28,S0024,South,Atlanta,Online,VendorA,1476087,8,Credit,V00128,SKU-V00128-0X07,Beverages,1,0,0,12.5,1,Kombucha,Water,Bottle,250,77,33,0,0,2.11,1.12,10,0,2.11,2.11,1.12,0.99
T1317090-3874,2024-03-09,S0044,North,Milwaukee,Online,VendorC,1317090,5,Debit,V00197,SKU-V00197-CKBP,Beverages,2,0,0,2.9,1,Tonic Water,Water,Bottle,1500,16,5,0,0,8.91,5.32,15,0,8.91,17.82,10.64,7.18
T1649568-3875,2024-07-21,S0048,East,Baltimore,InStore, LOCALCOOP ,1649568,7,Credit,V00057,SKU-V00057-PK2R,Beverages,4,0,0,-3.4,1,Energy Drink,Sports,Bottle,330,18,13,0,0,1.39,0.93,14,1,1.39,5.56,3.72,1.84
T1875600-3876,2024-08-28,S0114,South,Houston,Pickup,RegionalFoods,1875600,11,Credit,V00045, sku-v00045-rt81 ,Beverages,3,0,0,21.0,0,Energy Drink,Soda,Bottle,750,125,25,0,0,0.88,0.49,8,0,0.88,2.64,1.47,1.17
T1708962-3877,2024-03-31,S0039,Central,Nashville,InStore,LocalCoop,1708962,5,Credit,V00257,SKU-V00257-YIL5,Beverages,4,1,10,13.5,1,Ginger Ale,Coffee,Carton,500,125,53,0,0,7.39,3.87,19,0,6.65,26.6,15.48,11.12
T1233914-3878,2024-02-28,S0010,East,Pittsburgh,Pickup,VendorA,1233914,6,Credit,V00023,SKU-V00023-D9N9,Beverages,3,1,5,20.7,0,Tonic Water,Soda,Can,2000,55,0,1,0,2.05,1.3,14,0,1.95,5.85,3.9,1.95
T1665681-3879,2024-04-09,S0037,South,Charlotte,InStore,VendorC,1665681,5,GiftCard,V00053,SKU-V00053-QFCR,Beverages,1,1,5,13.9,0,Cold Brew,Sports,Can,355,24,29,0,0,5.0,3.73,8,0,4.75,4.75,3.73,1.02
T1802058-3880,2024-07-29,S0082,East,Boston,Delivery,LocalCoop,1802058,5,Credit,V00054,SKU-V00054-6K2E,Beverages,2,0,0,-3.7,0,Cola,Energy,Carton,330,0,42,0,0,1.35,0.74,11,0,1.35,2.7,1.48,1.22
T1260983-3881,2024-06-06,S0025,South,Charlotte,Pickup,NationalSupply,1260983,4,Credit,V00137,SKU-V00137-MMEB,Beverages,2,0,0,21.8,0,Sports Drink,Energy,Bottle,1500,43,16,0,0,6.92,4.88,8,0,6.92,13.84,9.76,4.08
T1503800-3882,2024-10-29,S0013,West,San Jose,Pickup,NationalSupply,1503800,6,Cash,V00092,SKU-V00092-4GUZ,Beverages,5,1,5,19.3,0,Ginger Ale,Energy,Can,500,7,34,0,0,7.87,4.92,16,0,7.48,37.4,24.6,12.8
T1306226-3883,2024-05-15,S0114,South,Houston,Online,VendorA,1306226,12,Credit,V00216,SKU-V00216-7HSQ,Beverages,4,0,0,9.9,0,Kombucha,Juice,Multi-pack,500,79,0,1,0,3.97,2.66,16,1,3.97,15.88,10.64,5.24
T1237702-3884,2024-08-27,S0052,East,Baltimore,Pickup,VendorD,1237702,9,Cash,V00081,SKU-V00081-IBPP,Beverages,3,1,10,15.3,0,Cold Brew,Coffee,Bottle,1000,48,19,0,0,2.54,1.55,14,0,2.29,6.87,4.65,2.22
T1747647-3885,2024-03-29,S0087,Central,Cleveland,InStore,RegionalFoods,1747647,7,Cash,V00152,SKU-V00152-UU0E,Beverages,6,0,0,-9.3,0,Tonic Water,Coffee,Bottle,330,51,21,0,0,8.31,4.44,21,0,8.31,49.86,26.64,23.22
T1183211-3886,2024-11-10,S0029,South,Houston,InStore,NationalSupply,1183211,10,GiftCard,V00151,SKU-V00151-U8KO,Beverages,3,0,0,11.5,1,Orange Soda,Tea,Can,330,0,17,0,0,4.1,2.35,18,1,4.1,12.3,7.05,5.25
T1111888-3887,2024-08-14,S0009,East,New York,InStore,VendorB,1111888,7,Credit,V00119,SKU-V00119-8A87,Beverages,3,1,15,10.3,0,Still Water,Functional,Multi-pack,591,72,18,0,0,5.61,3.05,18,0,4.77,14.31,9.15,5.16
T1915689-3888,2024-08-06,S0102,North,Columbus,InStore,VendorD,1915689,6,MobilePay,V00120,SKU-V00120-H7AG,Beverages,6,0,0,12.4,0,Tonic Water,Water,Bottle,1500,98,0,1,0,8.03,4.83,14,0,8.03,48.18,28.98,19.2
T1402351-3889,2024-07-15,S0041,West,San Diego,Online,LocalCoop,1402351,11,Credit,V00123,SKU-V00123-H3HD,Beverages,1,0,0,20.6,0,Kombucha,Water,Can,1500,0,1,0,0,9.13,6.07,16,0,9.13,9.13,6.07,3.06
T1407333-3890,2024-04-11,S0011,North,Detroit,InStore,VendorC,1407333,12,Cash,V00042,SKU-V00042-YDZT,Beverages,3,1,30,-0.9,0,Cola,Soda,Can,355,0,43,0,0,5.88,3.26,14,0,4.12,12.36,9.78,2.58
T1698789-3891,2024-10-15,S0104,South,Houston,Pickup,VendorB,1698789,10,Cash,V00106,SKU-V00106-ICWB,Beverages,1,1,30,3.2,0,Energy Drink,Juice,Bottle,1000,11,17,0,0,6.47,3.24,17,1,4.53,4.53,3.24,1.29
T1914272-3892,2024-07-20,S0014,South,Dallas,Online,VendorC,1914272,3,Credit,V00153,SKU-V00153-TAQL,Beverages,2,1,5,15.7,1,Tonic Water,Soda,Bottle,355,56,41,0,0,1.93,1.26,17,0,1.83,3.66,2.52,1.14
T1234321-3893,2024-06-19,S0016,East,Pittsburgh,InStore,NationalSupply,1234321,5,MobilePay,V00118,SKU-V00118-6MUB,Beverages,2,0,0,7.9,0,Kombucha,Tea,Can,355,69,0,1,0,3.79,2.32,6,0,3.79,7.58,4.64,2.94
T1249359-3894,2024-07-12,S0046,East,Philadelphia,Delivery,VendorD,1249359,5,MobilePay,V00176,SKU-V00176-ZXD5,Beverages,4,0,0,25.1,0,Ginger Ale,Coffee,Can,1000,19,2,0,0,4.92,3.2,22,0,4.92,19.68,12.8,6.88
T1660134-3895,2024-12-27,S0013,North,Columbus,Delivery,LocalCoop,1660134,6,Debit,V00171,SKU-V00171-CV2Y,Beverages,3,0,0,-2.2,0,Tonic Water,Soda,Multi-pack,250,34,37,0,0,1.92,1.24,12,0,1.92,5.76,3.72,2.04
T1735858-3896,2024-01-11,S0055,North,Detroit,InStore,VendorD,1735858,6,GiftCard,V00006,SKU-V00006-UO1N,Beverages,2,0,0,-1.1,0,Sparkling Water,Energy,Bottle,1500,47,0,1,0,8.14,5.13,21,0,8.14,16.28,10.26,6.02
T1354234-3897,2024-11-10,S0031,East,New York,Delivery,RegionalFoods,1354234,7,Credit,V00188,SKU-V00188-9F0B,Beverages,2,1,10,16.4,1,Orange Soda,Soda,Bottle,330,46,37,0,0,7.75,4.57,9,0,6.98,13.96,9.14,4.82
T1958800-3898,2024-07-05,S0022,East,Boston,InStore,NationalSupply,1958800,6,Credit,V00175,SKU-V00175-YKGG,Beverages,3,0,0,-0.8,0,Ginger Ale,Soda,Multi-pack,355,17,9,0,0,6.89,3.69,12,0,6.89,20.67,11.07,9.6
T1184259-3899,2024-02-07,S0115,North,Columbus,InStore,VendorD,1184259,3,Cash,V00126,SKU-V00126-G00O,Beverages,2,0,0,13.4,0,Kombucha,Coffee,Can,2000,12,15,0,0,3.75,2.29,16,0,3.75,7.5,4.58,2.92
T1680649-3900,2024-03-05,S0037,South,Orlando,InStore,VendorC,1680649,8,Credit,V00155,SKU-V00155-436L,Beverages,5,0,0,9.3,0,Sparkling Water,Tea,Can,330,0,0,1,0,1.74,0.9,13,0,1.74,8.7,4.5,4.2
T1065322-3901,2024-01-15,S0014,West,San Jose,InStore,LocalCoop,1065322,7,Cash,V00148,SKU-V00148-O65Z,Beverages,3,0,0,1.4,0,Latte Bottle,Tea,Can,591,0,58,0,0,6.14,4.2,22,0,6.14,18.42,12.6,5.82
T1339480-3902,2024-12-08,S0009,East,Pittsburgh,Online,VendorA,1339480,10,Credit,V00250,SKU-V00104-09L2,Beverages,3,0,0,10.7,1,Still Water,Soda,Can,500,0,38,0,0,4.23,2.78,6,0,4.23,12.69,8.34,4.35
T1063147-3903,2024-09-24,S0116,West,Phoenix,InStore,VendorA,1063147,14,Debit,V00019,SKU-V00019-1H21,Beverages,4,0,0,-4.8,0,Tonic Water,Soda,Bottle,1500,0,18,0,0,3.28,1.97,20,1,3.28,13.12,7.88,5.24
T1871728-3904,2024-04-24,S0080,South,Dallas,Online,RegionalFoods,1871728,13,Credit,V00181,SKU-V00181-X2U4,Beverages,2,0,0,8.7,0,Iced Tea,Tea,Multi-pack,355,29,23,0,0,8.26,6.01,14,0,8.26,16.52,12.02,4.5
T1619409-3905,2024-07-27,S0008,North,Minneapolis,Online,VendorD,1619409,5,Debit,V00043,SKU-V00043-D092,Beverages,3,0,0,19.8,1,Energy Drink,Tea,Bottle,330,72,22,0,0,2.57,1.39,16,0,2.57,7.71,4.17,3.54
T1994055-3906,2024-06-19,S0083,North,Chicago,InStore,VendorB,1994055,7,Cash,V00258,SKU-V00258-O18P,Beverages,5,0,0,9.7,0,Sparkling Water,Soda,Bottle,2000,92,6,0,0,1.72,1.26,22,0,1.72,8.6,6.3,2.3
T1022477-3907,2024-02-14,S0045,West,Las Vegas,InStore,VendorB,1022477,9,Credit,V00103,SKU-V00103-HOBA,Beverages,5,0,0,12.6,0,Energy Drink,Water,Can,330,0,21,0,0,8.16,5.78,12,0,8.16,40.8,28.9,11.9
T1170322-3908,2024-01-21,S0013,East,Boston,InStore,RegionalFoods,1170322,11,Credit,V00207,SKU-V00207-1SLN,Beverages,3,0,0,5.6,1,Ginger Ale,Coffee,Can,591,63,41,0,0,10.33,7.33,12,0,10.33,30.99,21.99,9.0
T1811965-3909,2024-12-07,S0082,West,San Diego,InStore,LocalCoop,1811965,5,MobilePay,V00124,SKU-V00124-9URE,Beverages,3,1,10,20.4,1,Tonic Water,Sports,Bottle,1000,81,0,1,0,7.86,5.3,16,0,7.07,21.21,15.9,5.31
T1828432-3910,2024-10-16,S0120,East,Pittsburgh,Delivery,RegionalFoods,1828432,14,Cash,V00175,SKU-V00175-YKGG,Beverages,2,0,0,14.7,0,Tonic Water,Juice,Carton,330,21,24,0,0,4.82,3.48,21,0,4.82,9.64,6.96,2.68
T1476160-3911,2024-10-12,S0008,North,Minneapolis,InStore,NationalSupply,1476160,3,GiftCard,V00208,SKU-V00208-QQ5P,Beverages,5,0,0,18.8,1,Latte Bottle,Water,Bottle,1000,0,0,1,0,1.15,0.71,15,1,1.15,5.75,3.55,2.2
T1678955-3912,2024-07-31,S0109,North,Milwaukee,InStore,VendorD,1678955,3,Credit,V00219,SKU-V00219-MQNQ,Beverages,3,1,5,13.2,0,Sparkling Water,Soda,Can,355,52,29,0,0,6.68,4.59,10,0,6.35,19.05,13.77,5.28
T1037549-3913,2024-08-12,S0015,North,Chicago,Online,VendorC,1037549,10,Cash,V00206,SKU-V00206-GXFZ,Beverages,3,1,30,10.2,0,Energy Drink,Coffee,Can,2000,124,53,0,0,3.44,1.88,24,1,2.41,7.23,5.64,1.59
