transaction_id,date,store_id,region,city,channel,vendor,basket_id,basket_size,payment_type,product_id,sku,category,quantity,promo_flag,promo_discount_pct,temp_c,is_weekend,product_name,flavor,pack_size,unit_price,unit_cost,is_gluten_free,is_artisan,bake_type,shelf_life_days,calories_per_unit,inventory_received_qty,wastage_qty,net_unit_price,sales,cogs,margin
T1763898-3675,2024-05-21,S0076,North,Minneapolis,Delivery,NationalSupply,1763898,9,Credit,B00076,SKU-B00076-O4AL,Bakery,4,0,0,7.0,0,Sourdough Loaf,Plain,4,11.06,7.2,0,0,In-store baked,5,200,15,0,11.06,44.24,28.8,15.44
T1537252-3676,2024-09-30,S0022,South,Charlotte,InStore,VendorD,1537252,6,MobilePay,B00104,SKU-B00104-CR43,Bakery,2,0,0,17.1,0,Cupcake,Chocolate,2,10.56,6.07,0,0,In-store baked,3,414,8,0,10.56,21.12,12.14,8.98
T1651756-3677,2024-03-07,S0030,West,San Jose,InStore,VendorC,1651756,4,Credit,B00061,SKU-B00061-2JDA,Bakery,4,0,0,4.7,0,Baguette,Almond,4,6.95,4.1,0,0,In-store baked,3,167,15,1,6.95,27.8,16.4,11.4
T1355318-3678,2024-01-24,S0013,East,Boston,Pickup,RegionalFoods,1355318,5,Credit,B00115,SKU-B00115-M57Z,Bakery,5,0,0,10.3,0,Cinnamon Roll,Chocolate,8,3.59,2.0,0,0,Vendor baked,5,304,12,0,3.59,17.95,10.0,7.95
T1657042-3679,2024-07-05,S0039,West,Los Angeles,InStore,VendorC,1657042,5,Debit,B00002,SKU-B00002-HYH4,Bakery,1,1,30,12.1,0,Brownie,Cheese,6,5.89,3.93,0,1,In-store baked,2,344,3,0,4.12,4.12,3.93,0.19
T1138015-3680,2024-08-14,S0009,East,Boston,Online,NationalSupply,1138015,11,Debit,B00013,SKU-B00013-P6SP,Bakery,2,0,0,2.3,0,Brioche,Maple,2,8.99,6.51,0,0,Vendor baked,7,483,8,0,8.99,17.98,13.02,4.96
T1581573-3681,2024-12-02,S0020,South,Orlando,InStore,VendorA,1581573,3,MobilePay,B00192,SKU-B00192-BQHT,Bakery,4,0,0,31.8,0,Brownie,Strawberry,1,6.17,3.65,0,1,In-store baked,3,266,8,0,6.17,24.68,14.6,10.08
T1010842-3682,2024-02-09,S0075,South,Atlanta,Pickup,VendorB,1010842,7,Credit,B00094,SKU-B00107-NH2F,Bakery,3,0,0,6.1,0,Focaccia,Raspberry,1,8.44,6.49,0,0,Vendor baked,6,351,8,0,8.44,25.32,19.47,5.85
T1181176-3683,2024-03-25,S0105,North,Chicago,Pickup,RegionalFoods,1181176,8,Credit,B00076,SKU-B00076-O4AL,Bakery,5,0,0,3.0,0,Muffin,Maple,1,6.17,4.51,0,0,In-store baked,4,281,11,0,6.17,30.85,22.55,8.3
T1751382-3684,2024-01-23,S0012,East,New York,Online,VendorC,1751382,8,Credit,B00020,SKU-B00020-G1YB,Bakery,4,1,25,19.7,0,Muffin,Cinnamon,1,14.57,9.44,0,1,Vendor baked,2,274,12,0,10.93,43.72,37.76,5.96
T1478035-3685,2024-03-04,S0014,North,Minneapolis,InStore,VendorD,1478035,7,Cash,B00107,SKU-B00107-NH2F,Bakery,5,1,20,22.8,0,Cookies,Pumpkin,1,4.18,2.66,0,0,In-store baked,2,239,14,0,3.34,16.7,13.3,3.4
T1030403-3686,2024-08-12,S0055,South,Houston,Online,NationalSupply,1030403,10,Credit,B00107,SKU-B00107-NH2F,Bakery,6,1,30,6.2,0,Pita,Plain,1,10.04,6.58,0,1,In-store baked,1,293,16,0,7.03,42.18,39.48,2.7
T1235290-3687,2024-07-03,S0068,West,San Jose,InStore,VendorC,1235290,8,Cash,B00033,SKU-B00033-WGEU,Bakery,2,0,0,19.9,0,Brioche,Strawberry,12,4.04,2.42,0,0,In-store baked,2,293,15,0,4.04,8.08,4.84,3.24
T1940639-3688,2024-11-05,S0031,North,Minneapolis,InStore,VendorB,1940639,6,Debit,B00057,SKU-B00057-PRDS,Bakery,1,1,30,-0.2,0,Bagel,Vanilla,1,9.42,5.26,0,0,In-store baked,2,345,8,0,6.59,6.59,5.26,1.33
T1563814-3689,2024-10-01,S0117,East,Boston,InStore,LocalCoop,1563814,8,Cash,B00201,SKU-B00201-TD5U,Bakery,4,0,0,15.5,0,Sandwich Bread,Chocolate,1,3.82,2.44,0,0,Vendor baked,2,301,11,0,3.82,15.28,9.76,5.52
T1850992-3690,2024-02-20,S0043,West,San Jose,InStore,VendorC,1850992,6,Credit,B00016,SKU-B00016-PR71,Bakery,3,0,0,9.0,0,Brioche,Maple,8,6.28,4.6,0,0,In-store baked,3,238,10,1,6.28,18.84,13.8,5.04
T1646341-3691,2024-07-09,S0012,West,San Jose,Pickup,VendorB,1646341,8,GiftCard,B00129,SKU-B00129-PLBQ,Bakery,2,0,0,9.0,0,Tortilla Pack,Lemon,1,10.82,7.37,1,1,In-store baked,2,184,6,0,10.82,21.64,14.74,6.9
T1906658-3692,2024-10-01,S0009,South,Orlando,Pickup,VendorC,1906658,12,MobilePay,B00107,SKU-B00107-NH2F,Bakery,3,0,0,12.7,0,Muffin,Cheese,1,3.86,2.47,0,0,In-store baked,7,275,16,1,3.86,11.58,7.41,4.17
T1087741-3693,2024-07-04,S0072,North,Columbus,InStore,VendorC,1087741,12,GiftCard,B00037,SKU-B00003-11S0,Bakery,2,0,0,5.0,0,Focaccia,Chocolate,6,10.18,6.87,0,0,In-store baked,7,227,11,1,10.18,20.36,13.74,6.62
T1753273-3694,2024-04-23,S0094,West,Los Angeles,InStore,LocalCoop,1753273,6,Credit,B00030,SKU-B00030-GYHV,Bakery,5,0,0,27.7,0,Brownie,Strawberry,1,10.03,7.66,0,0,In-store baked,3,335,15,1,10.03,50.15,38.3,11.85
T1464906-3695,2024-10-22,S0007,North,Minneapolis,Online,VendorB,1464906,10,Cash,B00074,SKU-B00074-CTL6,Bakery,2,0,0,7.3,0,Sourdough Loaf,Raspberry,8,12.55,8.35,0,0,Vendor baked,4,128,9,0,12.55,25.1,16.7,8.4
T1252871-3696,2024-02-27,S0104,Central,Cleveland,InStore,VendorD,1252871,5,MobilePay,B00085,SKU-B00085-A7VY,Bakery,-6,0,0,25.2,0,Brownie,Pumpkin,2,2.27,1.4,0,1,Vendor baked,2,410,13,1,2.27,13.62,8.4,5.22
T1985361-3697,2024-02-06,S0116,South,Atlanta,Online,VendorA,1985361,13,Debit,B00120,SKU-B00120-38F2,Bakery,2,0,0,15.3,0,Croissant,Vanilla,4,4.16,2.5,0,0,In-store baked,7,229,11,0,4.16,8.32,5.0,3.32
T1803264-3698,2024-11-30,S0075,North,Columbus,InStore,RegionalFoods,1803264,6,MobilePay,B00045,SKU-B00045-43EO,Bakery,3,0,0,11.3,1,Pita,Plain,1,10.43,6.43,0,1,In-store baked,1,243,13,0,10.43,31.29,19.29,12.0
T1510102-3699,2024-03-25,S0055,South,Dallas,InStore,RegionalFoods,1510102,6,Cash,B00048,SKU-B00048-L3ZB,Bakery,3,0,0,-4.7,0,Tortilla Pack,Almond,1,9.55,7.11,0,0,In-store baked,2,250,10,0,9.55,28.65,21.33,7.32
T1044499-3700,2024-06-17,S0102,Central,Cleveland,InStore,NationalSupply,1044499,8,Debit,B00093,SKU-B00093-SEMF,Bakery,4,1,30,7.1,0,Cinnamon Roll,Cinnamon,1,6.31,4.59,1,0,In-store baked,5,223,10,0,4.42,17.68,18.36,-0.68
T1106911-3701,2024-06-03,S0041,North,Columbus,InStore,LocalCoop,1106911,7,Debit,B00106,SKU-B00106-6WA4,Bakery,4,0,0,19.2,0,Muffin,Cinnamon,6,9.76,6.0,0,1,In-store baked,3,213,14,1,9.76,39.04,24.0,15.04
T1621735-3702,2024-09-08,S0087,North,Chicago,InStore,NationalSupply,1621735,1,Credit,B00088,SKU-B00088-UZRO,Bakery,6,0,0,3.9,1,Donut,Chocolate,1,9.13,6.91,0,0,In-store baked,5,297,17,1,9.13,54.78,41.46,13.32
T1055514-3703,2024-08-15,S0093,East,Philadelphia,InStore,RegionalFoods,1055514,8,Credit,B00176,SKU-B00176-2ZXE,Bakery,2,0,0,10.2,0,Cupcake,Strawberry,4,6.01,3.73,0,0,Vendor baked,6,186,11,0,6.01,12.02,7.46,4.56
T1047907-3704,2024-08-12,S0088,Central,Nashville,InStore,VendorC,1047907,4,GiftCard,B00053,SKU-B00053-3Y8I,Bakery,4,0,0,16.1,0,Brownie,Almond,1,4.61,3.35,0,0,Vendor baked,5,95,17,0,4.61,18.44,13.4,5.04
T1150771-3705,2024-08-23,S0035,South,Houston,Online,RegionalFoods,1150771,10,GiftCard,B00129,SKU-B00129-PLBQ,Bakery,3,0,0,-0.9,0,Tortilla Pack,Cinnamon,6,14.98,10.49,0,1,Vendor baked,3,287,9,1,14.98,44.94,31.47,13.47
T1804621-3706,2024-07-28,S0106,North,Milwaukee,InStore,RegionalFoods,1804621,7,MobilePay,B00022,SKU-B00022-7OKW,Bakery,3,0,0,-1.0,1,Sandwich Bread,Maple,4,7.92,5.78,0,0,Vendor baked,6,306,7,1,7.92,23.76,17.34,6.42
T1234716-3707,2024-07-21,S0075,Central,Kansas City,InStore,VendorB,1234716,7,Cash,B00075,SKU-B00053-3Y8I,Bakery,4,1,10,21.4,1,Cinnamon Roll,Plain,4,9.97,7.68,0,0,In-store baked,6,403,11,0,8.97,35.88,30.72,5.16
T1060674-3708,2024-03-08,S0018,East,Baltimore,Pickup,VendorC,1060674,7,Credit,B00011,SKU-B00011-2GNS,Bakery,3,0,0,11.9,0,Baguette,Chocolate,12,11.85,8.86,0,1,Vendor baked,1,156,17,1,11.85,35.55,26.58,8.97
T1085366-3709,2024-11-17,S0102,Central,Denver,Online,NationalSupply,1085366,10,GiftCard,B00181,SKU-B00181-4Q7S,Bakery,4,0,0,5.3,1,Croissant,Raspberry,1,5.03,3.58,1,0,Vendor baked,2,320,13,0,5.03,20.12,14.32,5.8
T1596240-3710,2024-06-02,S0051,North,Chicago,Online,VendorD,1596240,3,Debit,B00182,SKU-B00182-0AP0,Bakery,2,0,0,-4.8,1,Sourdough Loaf,Lemon,1,8.16,6.0,0,0,Vendor baked,6,305,10,0,8.16,16.32,12.0,4.32
T1850106-3711,2024-05-01,S0096,West,Los Angeles,Online,VendorB,1850106,6,MobilePay,B00026,SKU-B00026-MB8N,Bakery,3,1,15,8.2,0,Cupcake,Almond,12,7.02,4.71,0,0,Vendor baked,6,190,9,0,5.97,17.91,14.13,3.78
T1829621-3712,2024-10-20,S0006,Central,Cleveland,Online,VendorC,1829621,12,Debit,B00027,SKU-B00027-CVOU,Bakery,3,0,0,30.5,1,Cookies,Lemon,2,7.92,6.05,0,0,Vendor baked,3,176,15,1,7.92,23.76,18.15,5.61
T1485683-3713,2024-09-06,S0089,Central,Denver,InStore,VendorB,1485683,8,Credit,B00030,SKU-B00030-GYHV,Bakery,3,0,0,32.0,0,Cinnamon Roll,Raspberry,4,9.8,6.81,0,0,In-store baked,2,236,13,0,9.8,29.4,20.43,8.97
T1516421-3714,2024-04-05,S0106,East,Pittsburgh,InStore,VendorC,1516421,4,Debit,B00206,SKU-B00206-HAPX,Bakery,4,0,0,14.0,0,Brownie,Cinnamon,4,8.88,5.6,0,0,In-store baked,2,390,8,0,8.88,35.52,22.4,13.12
T1011903-3715,2024-10-28,S0069,South,Charlotte,Pickup,RegionalFoods,1011903,3,Cash,B00124,SKU-B00124-PSFX,Bakery,2,0,0,5.6,0,Tortilla Pack,Strawberry,1,1.68,1.31,0,0,Vendor baked,6,501,4,0,1.68,3.36,2.62,0.74
T1998142-3716,2024-01-31,S0089,East,Philadelphia,InStore,LocalCoop,1998142,5,Credit,B00026,SKU-B00026-MB8N,Bakery,1,0,0,-3.4,0,Baguette,Vanilla,4,3.44,2.64,0,1,In-store baked,1,209,12,0,3.44,3.44,2.64,0.8
T1159333-3717,2024-04-05,S0114,North,Milwaukee,InStore,VendorD,1159333,6,Credit,B00070,SKU-B00070-G7ZC,Bakery,4,1,5,26.5,0,Baguette,Lemon,2,5.86,3.35,0,1,In-store baked,3,286,8,1,5.57,22.28,13.4,8.88
T1781512-3718,2024-09-07,S0025,South,Atlanta,Online,VendorC,1781512,5,Credit,B00089,SKU-B00089-U6QH,Bakery,3,1,25,-0.4,1,Focaccia,Blueberry,6,1.65,0.91,0,1,In-store baked,1,119,16,2,1.24,3.72,2.73,0.99
T1773560-3719,2024-12-01,S0044,East,Baltimore,InStore,NationalSupply,1773560,5,Credit,B00040,SKU-B00040-C2LS,Bakery,3,0,0,17.1,1,Baguette,Plain,8,1.75,1.37,0,1,Vendor baked,2,60,17,2,1.75,5.25,4.11,1.14
T1166855-3720,2024-10-02,S0096,South,Dallas,Online,VendorD,1166855,4,Cash,B00125,SKU-B00125-VB8T,Bakery,3,0,0,22.7,0,Focaccia,Strawberry,1,2.07,1.34,0,0,In-store baked,3,333,10,0,2.07,6.21,4.02,2.19
T1279555-3721,2024-11-07,S0044,South,Houston,Online,VendorA,1279555,2,GiftCard,B00126,SKU-B00126-Y92J,Bakery,2,1,15,19.4,0,Cake Slice,Vanilla,4,1.52,0.91,0,0,Vendor baked,7,245,6,0,1.29,2.58,1.82,0.76
T1646362-3722,2024-10-30,S0060,South,Atlanta,Pickup,NationalSupply,1646362,7,Cash,B00200,SKU-B00200-R7BQ,Bakery,4,0,0,14.8,0,Croissant,Blueberry,4,2.4,1.54,0,0,Vendor baked,5,207,14,0,2.4,9.6,6.16,3.44
T1451476-3723,2024-08-07,S0031,Central,Nashville,InStore,LocalCoop,1451476,11,Credit,B00173,SKU-B00173-N4BR,Bakery,5,1,10,4.5,0,Brownie,Cheese,1,6.23,4.39,0,0,In-store baked,3,308,14,0,5.61,28.05,21.95,6.1
T1500793-3724,2024-08-14,S0051,West,San Diego,InStore,RegionalFoods,1500793,6,Debit,B00187,SKU-B00187-NNU1,Bakery,6,0,0,29.8,0,Focaccia,Maple,4,12.92,8.95,0,1,Vendor baked,3,98,13,0,12.92,77.52,53.7,23.82
T1166686-3725,2024-05-19,S0029,South,Atlanta,Pickup,NationalSupply,1166686,6,Debit,B00069,SKU-B00069-G4UF,Bakery,2,0,0,20.3,1,Bagel,Almond,4,,7.15,1,1,In-store baked,3,265,8,0,12.36,24.72,14.3,10.42
T1808129-3726,2024-04-18,S0100,North,Columbus,Pickup,VendorB,1808129,11,MobilePay,B00214,SKU-B00214-CP7C,Bakery,6,0,0,-2.0,0,Brioche,Almond,1,10.88,6.32,0,1,Vendor baked,3,108,17,1,10.88,65.28,37.92,27.36
T1171922-3727,2024-01-25,S0013,East,Boston,InStore,VendorD,1171922,10,Cash,B00096,SKU-B00025-R0VY,Bakery,2,1,5,18.0,0,Bagel,Blueberry,1,8.22,5.34,0,0,In-store baked,6,242,8,0,7.81,15.62,10.68,4.94
T1097434-3728,2024-03-04,S0005,East,Boston,InStore,VendorD,1097434,10,Debit,B00208,SKU-B00208-MY9Y,Bakery,2,0,0,6.4,0,Bagel,Plain,6,10.26,6.87,0,1,Vendor baked,3,364,5,0,10.26,20.52,13.74,6.78
T1105594-3729,2024-09-06,S0108,South,Dallas,Pickup,LocalCoop,1105594,7,Credit,B00186,SKU-B00186-F9W7,Bakery,4,1,30,-3.4,0,Cookies,Cheese,6,3.2,2.18,0,0,In-store baked,7,130,8,1,2.24,8.96,8.72,0.24
T1772209-3730,2024-04-21,S0053,South,Charlotte,Delivery,VendorA,1772209,5,MobilePay,B00206, sku-b00206-hapx ,Bakery,6,0,0,1.3,1,Bagel,Strawberry,4,10.78,7.44,0,1,Vendor baked,3,192,10,0,10.78,64.68,44.64,20.04
T1500970-3731,2024-10-15,S0109,North,Chicago,InStore,VendorB,1500970,3,GiftCard,B00103, SKU-B00103-Y8QV ,Bakery,2,0,0,13.6,0,Brownie,Plain,12,10.47,6.97,0,0,In-store baked,5,300,5,0,10.47,20.94,13.94,7.0
T1309658-3732,2024-01-01,S0104,East,New York,Delivery,VendorC,1309658,4,MobilePay,B00059,SKU-B00059-D3KA,Bakery,5,1,20,-5.7,0,Cupcake,Lemon,2,10.48,6.73,0,0,In-store baked,7,227,10,1,8.38,41.9,33.65,8.25
T1262636-3733,2024-12-27,S0078,West,Las Vegas,InStore,VendorB,1262636,7,Credit,B00109,SKU-B00109-OH7S,Bakery,2,0,0,-1.9,0,Baguette,Strawberry,6,9.59,6.21,0,0,In-store baked,4,282,7,2,9.59,19.18,12.42,6.76
T1767159-3734,2024-04-03,S0095,North,Minneapolis,InStore,LocalCoop,1767159,6,GiftCard,B00108,SKU-B00108-LM0W,Bakery,3,0,0,15.0,0,Focaccia,Cinnamon,6,2.36,1.67,0,0,In-store baked,3,121,6,0,2.36,7.08,5.01,2.07
T1684987-3735,2024-09-03,S0090,South,Dallas,InStore,VendorB,1684987,7,Debit,B00020,SKU-B00020-G1YB,Bakery,1,0,0,8.5,0,Cookies,Cheese,8,5.46,3.04,0,0,In-store baked,4,216,7,0,5.46,5.46,3.04,2.42
T1557949-3736,2024-06-25,S0106,North,Milwaukee,InStore,VendorD,1557949,5,Credit,B00024,SKU-B00024-HPHZ,Bakery,2,0,0,7.8,0,Sourdough Loaf,Cinnamon,6,1.38,1.06,0,0,Vendor baked,3,295,6,0,1.38,2.76,2.12,0.64
T1490332-3737,2024-05-13,S0047,South,Charlotte,InStore,LocalCoop,1490332,5,Credit,B00202,SKU-B00202-SLFP,Bakery,2,1,10,4.0,0,Bagel,Almond,1,2.31,1.59,0,1,In-store baked,1,95,9,0,2.08,4.16,3.18,0.98
T1585640-3738,2024-11-01,S0026,Central,Cleveland,Online,VendorA,1585640,11,Credit,B00029,SKU-B00029-ASUB,Bakery,5,1,10,-8.0,0,Cake Slice,Plain,2,9.85,5.53,0,0,Vendor baked,2,324,11,0,8.86,44.3,27.65,16.65
T1760840-3739,2024-10-22,S0084,South,Orlando,Online,VendorB,1760840,11,Cash,B00033,SKU-B00033-WGEU,Bakery,1,0,0,4.9,0,Cupcake,Cinnamon,1,9.94,7.31,0,1,In-store baked,2,204,6,1,9.94,9.94,7.31,2.63
T1795259-3740,2024-04-04,S0074,East,Philadelphia,Delivery,NationalSupply,1795259,9,Credit,B00204,SKU-B00204-LIMK,Bakery,3,1,15,9.7,0,Bagel,Strawberry,4,10.4,7.13,1,0,Vendor baked,5,213,9,0,8.84,26.52,21.39,5.13
T1191439-3741,2024-10-27,S0104,North,Chicago,Delivery,RegionalFoods,1191439,8,Debit,B00027,SKU-B00027-CVOU,Bakery,4,1,30,3.6,1,Baguette,Plain,6,7.74,4.31,0,0,Vendor baked,3,254,9,2,5.42,21.68,17.24,4.44
T1018648-3742,2024-02-10,S0018,Central,Denver,Pickup,VendorA,1018648,3,Credit,B00105,SKU-B00105-4HZK,Bakery,3,0,0,31.3,1,Cookies,Lemon,4,6.46,4.78,0,1,Vendor baked,2,340,14,0,6.46,19.38,14.34,5.04
T1868982-3743,2024-12-25,S0030,West,San Jose,Online,LocalCoop,1868982,7,Credit,B00101,SKU-B00186-F9W7,Bakery,3,0,0,3.6,0,Cookies,Chocolate,1,11.52,7.01,0,0,Vendor baked,5,306,18,0,11.52,34.56,21.03,13.53
T1033709-3744,2024-04-23,S0086,South,Charlotte,InStore,VendorD,1033709,8,Cash,B00212,SKU-B00212-1P1U,Bakery,3,1,5,21.5,0,Focaccia,Raspberry,12,3.1,2.19,0,1,In-store baked,2,120,11,0,2.94,8.82,6.57,2.25
T1622419-3745,2024-12-13,S0036,South,Houston,InStore,NationalSupply,1622419,9,Credit,B00153,SKU-B00043-WA4Q,Bakery,4,0,0,22.9,0,Sourdough Loaf,Pumpkin,12,10.08,7.1,0,0,In-store baked,4,296,10,0,10.08,40.32,28.4,11.92
T1517195-3746,2024-10-22,S0060,East,Boston,Pickup,RegionalFoods,1517195,10,Credit,B00094,SKU-B00107-NH2F,Bakery,2,0,0,21.7,0,Baguette,Almond,1,4.53,2.71,0,1,Vendor baked,1,258,14,1,4.53,9.06,5.42,3.64
T1478600-3747,2024-07-10,S0041,South,Orlando,InStore,RegionalFoods,1478600,7,Debit,B00011,SKU-B00011-2GNS,Bakery,1,0,0,4.4,0,Muffin,Vanilla,2,6.75,5.33,0,0,In-store baked,7,183,5,0,6.75,6.75,5.33,1.42
T1362418-3748,2024-12-14,S0039,East,Boston,InStore,VendorC,1362418,7,Cash,B00074,SKU-B00074-CTL6,Bakery,5,0,0,12.4,1,Muffin,Plain,4,5.08,4.01,0,0,Vendor baked,5,339,10,0,5.08,25.4,20.05,5.35
T1136048-3749,2024-02-07,S0119,South,Houston,Delivery,RegionalFoods,1136048,7,MobilePay,B00095,SKU-B00095-UBLU,Bakery,2,0,0,21.4,0,Baguette,Blueberry,1,7.59,4.38,0,0,In-store baked,4,430,10,0,7.59,15.18,8.76,6.42
T1337757-3750,2024-01-28,S0061,South,Orlando,Pickup,VendorD,1337757,3,GiftCard,B00057,SKU-B00057-PRDS,Bakery,4,0,0,14.5,1,Cookies,Cheese,12,10.1,5.74,0,0,Vendor baked,7,385,12,0,10.1,40.4,22.96,17.44
T1770336-3751,2024-09-22,S0091,East,Baltimore,InStore,LocalCoop,1770336,10,Credit,B00138,SKU-B00138-QBBA,Bakery,4,0,0,6.6,1,Cake Slice,Cinnamon,1,12.5,8.96,0,1,Vendor baked,3,252,20,0,12.5,50.0,35.84,14.16
T1179381-3752,2024-10-13,S0008,East,Pittsburgh,Online,VendorA,1179381,5,Credit,B00139,SKU-B00139-DD0V,Bakery,3,1,10,29.7,1,Sandwich Bread,Plain,1,4.49,3.24,0,0,In-store baked,3,159,10,0,4.04,12.12,9.72,2.4
T1319547-3753,2024-01-25,S0074,North,Columbus,InStore,LocalCoop,1319547,7,Credit,B00199,SKU-B00199-KMCI,Bakery,1,0,0,-2.3,0,Sourdough Loaf,Almond,1,3.4,2.26,0,0,In-store baked,4,253,5,0,3.4,3.4,2.26,1.14
T1363954-3754,2024-06-17,S0104,North,Chicago,InStore,NationalSupply,1363954,8,Credit,B00190,SKU-B00190-SE6E,Bakery,4,0,0,4.8,0,Cake Slice,Plain,4,2.26,1.44,1,1,Vendor baked,1,281,14,1,2.26,9.04,5.76,3.28
T1744828-3755,2024-01-10,S0074,South,Orlando,InStore,VendorC,1744828,7,Debit,B00060,SKU-B00060-KN5H,Bakery,3,0,0,22.9,0,Muffin,Blueberry,6,5.53,4.07,0,0,Vendor baked,6,225,10,0,5.53,16.59,12.21,4.38
T1912493-3756,2024-06-16,S0061,North,Minneapolis,InStore,NationalSupply,1912493,8,Debit,B00068,SKU-B00068-8BRK,Bakery,3,1,15,4.4,1,Focaccia,Lemon,12,5.17,4.11,0,0,Vendor baked,3,233,10,0,4.39,13.17,12.33,0.84
T1673062-3757,2024-09-10,S0086,South,Dallas,InStore,VendorC,1673062,5,Credit,B00140,SKU-B00140-6MQP,Bakery,4,1,25,8.0,0,Brioche,Blueberry,1,10.34,6.7,1,0,Vendor baked,6,303,7,0,7.76,31.04,26.8,4.24
T1458452-3758,2024-07-05,S0119,East,Baltimore,InStore,NationalSupply,1458452,6,MobilePay,B00092,SKU-B00092-QS8B,Bakery,3,0,0,28.4,0,Muffin,Blueberry,4,11.95,8.9,0,0,In-store baked,2,233,13,1,11.95,35.85,26.7,9.15
T1865796-3759,2024-05-05,S0070,West,Los Angeles,Pickup,VendorA,1865796,8,Debit,B00015,SKU-B00015-786T,Bakery,3,0,0,10.5,1,Muffin,Vanilla,8,2.98,2.01,0,0,In-store baked,5,266,10,3,2.98,8.94,6.03,2.91
T1145383-3760,2024-10-04,S0084,West,Las Vegas,InStore,NationalSupply,1145383,9,Cash,B00211,SKU-B00211-X5M2,Bakery,4,1,25,-0.3,0,Brioche,Cinnamon,1,9.8,7.32,0,0,In-store baked,4,324,10,2,7.35,29.4,29.28,0.12
T1150202-3761,2024-07-02,S0078,East,Pittsburgh,InStore,VendorA,1150202,5,Cash,B00016,SKU-B00016-PR71,Bakery,2,1,30,10.0,0,Brioche,Maple,6,12.55,7.64,0,1,Vendor baked,3,343,8,0,8.78,17.56,15.28,2.28
T1514325-3762,2024-12-01,S0005,West,Las Vegas,InStore,VendorC,1514325,7,GiftCard,B00060,SKU-B00060-KN5H,Bakery,5,1,10,22.9,1,Focaccia,Pumpkin,1,1.58,1.06,0,0,Vendor baked,5,217,14,0,1.42,7.1,5.3,1.8
T1995437-3763,2024-01-25,S0094,West,Los Angeles,Online,NationalSupply,1995437,3,MobilePay,B00115,SKU-B00115-M57Z,Bakery,3,0,0,10.0,0,Muffin,Cinnamon,6,9.43,5.59,0,1,Vendor baked,1,399,12,0,9.43,28.29,16.77,11.52
T1938326-3764,2024-02-17,S0032,North,Milwaukee,InStore,VendorB,1938326,7,Credit,B00091,SKU-B00091-VE5Y,Bakery,2,0,0,15.8,1,Pita,Lemon,6,3.42,2.18,1,0,Vendor baked,6,388,12,0,3.42,6.84,4.36,2.48
T1891810-3765,2024-06-12,S0008,Central,Nashville,InStore,VendorA,1891810,6,Debit,B00209,SKU-B00209-ISWZ,Bakery,4,1,30,8.0,0,Cookies,Vanilla,6,9.03,5.5,0,0,Vendor baked,7,179,12,0,6.32,25.28,22.0,3.28
T1232091-3766,2024-04-04,S0021,South,Charlotte,Online,VendorD,1232091,7,Debit,B00207,SKU-B00207-526S,Bakery,6,0,0,4.7,0,Cookies,Cheese,12,9.79,7.01,1,0,In-store baked,3,360,11,2,9.79,58.74,42.06,16.68
T1938560-3767,2024-02-08,S0010,South,Charlotte,Online,VendorB,1938560,6,GiftCard,B00194,SKU-B00125-VB8T,Bakery,1,1,5,29.6,0,Cinnamon Roll,Plain,2,7.43,4.91,0,0,Vendor baked,2,325,5,0,7.06,7.06,4.91,2.15
T1258989-3768,2024-09-12,S0105,West,San Jose,InStore,VendorC,1258989,8,Debit,B00185,SKU-B00185-LOV5,Bakery,2,0,0,20.4,0,Brownie,Maple,8,4.38,2.92,0,0,In-store baked,2,207,12,1,4.38,8.76,5.84,2.92
T1590027-3769,2024-04-24,S0022,North,Chicago,InStore,VendorB,1590027,7,Debit,B00140,SKU-B00140-6MQP,Bakery,3,0,0,5.5,0,Baguette,Cinnamon,4,2.08,1.48,0,0,In-store baked,4,282,14,1,2.08,6.24,4.44,1.8
T1933777-3770,2024-01-03,S0028,West,San Jose,Pickup,VendorC,1933777,6,Credit,B00045,SKU-B00045-43EO,Bakery,2,1,20,16.3,0,Sandwich Bread,Plain,1,8.21,,0,1,Vendor baked,2,175,7,0,6.57,13.14,11.94,1.2
T1764408-3771,2024-11-10,S0019,East,Baltimore,InStore,VendorD,1764408,9,MobilePay,B00088,SKU-B00088-UZRO,Bakery,3,0,0,29.3,1,Cake Slice,Cheese,12,6.38,3.99,0,0,In-store baked,7,141,6,0,6.38,19.14,11.97,7.17
T1512665-3772,2024-09-10,S0107,South,Houston,Pickup,RegionalFoods,1512665,11,Debit,B00146,SKU-B00024-HPHZ,Bakery,3,0,0,11.1,0,Muffin,Cinnamon,1,6.61,4.73,0,1,In-store baked,2,223,11,0,6.61,19.83,14.19,5.64
T1228280-3773,2024-10-10,S0002,North,Detroit,InStore,LocalCoop,1228280,6,Credit,B00087,SKU-B00087-G8CI,Bakery,3,0,0,4.2,0,Donut,Plain,8,142.7505828243388,4.55,0,1,In-store baked,3,372,4,0,8.05,24.15,13.65,10.5
T1405820-3774,2024-06-17,S0109,South,Charlotte,InStore,VendorA,1405820,9,GiftCard,B00107,SKU-B00107-NH2F,Bakery,2,1,25,14.7,0,Focaccia,Almond,1,6.43,4.88,0,1,In-store baked,3,391,13,0,4.82,9.64,9.76,-0.12
